Date/Time	Latitude	Longitude	Depth water	C5H8	Event
2015-05-23 22:16:00	69.988	5.151	6	0.97	PS92-track
2015-05-23 22:19:00	69.99	5.178	6	0.787	PS92-track
2015-05-23 22:22:00	69.992	5.205	6	0.876	PS92-track
2015-05-23 22:24:00	69.993	5.219	6	0.866	PS92-track
2015-05-23 22:27:00	69.995	5.247	6	1.006	PS92-track
2015-05-23 22:29:00	69.996	5.262	6	0.933	PS92-track
2015-05-23 22:32:00	69.998	5.295	6	0.724	PS92-track
2015-05-23 22:35:00	69.999	5.308	6	0.812	PS92-track
2015-05-23 22:37:00	70.001	5.336	6	1.095	PS92-track
2015-05-23 22:40:00	70.002	5.35	6	0.956	PS92-track
2015-05-23 22:42:00	70.003	5.392	6	1.158	PS92-track
2015-05-23 22:45:00	70.003	5.392	6	0.876	PS92-track
2015-05-23 22:48:00	70.004	5.418	6	0.721	PS92-track
2015-05-23 22:50:00	70.005	5.447	6	0.943	PS92-track
2015-05-23 22:53:00	70.006	5.482	6	0.82	PS92-track
2015-05-23 22:56:00	70.006	5.482	6	0.93	PS92-track
2015-05-23 22:58:00	70.007	5.53	6	0.655	PS92-track
2015-05-23 23:01:00	70.007	5.53	6	0.763	PS92-track
2015-05-23 23:03:00	70.008	5.564	6	1.121	PS92-track
2015-05-23 23:06:00	70.009	5.598	6	1.076	PS92-track
2015-05-23 23:09:00	70.01	5.623	6	1.137	PS92-track
2015-05-23 23:11:00	70.01	5.623	6	0.788	PS92-track
2015-05-23 23:14:00	70.011	5.663	6	0.796	PS92-track
2015-05-23 23:16:00	70.011	5.663	6	1.089	PS92-track
2015-05-23 23:19:00	70.012	5.692	6	0.81	PS92-track
2015-05-23 23:22:00	70.013	5.731	6	0.988	PS92-track
2015-05-23 23:24:00	70.013	5.731	6	0.839	PS92-track
2015-05-23 23:27:00	70.014	5.759	6	1.102	PS92-track
2015-05-23 23:29:00	70.015	5.805	6	0.662	PS92-track
2015-05-23 23:32:00	70.015	5.805	6	0.468	PS92-track
2015-05-23 23:35:00	70.016	5.83	6	1.138	PS92-track
2015-05-23 23:37:00	70.017	5.865	6	0.912	PS92-track
2015-05-23 23:40:00	70.018	5.91	6	0.881	PS92-track
2015-05-23 23:42:00	70.018	5.91	6	0.862	PS92-track
2015-05-23 23:45:00	70.019	5.938	6	1.181	PS92-track
2015-05-23 23:48:00	70.02	5.968	6	0.788	PS92-track
2015-05-23 23:50:00	70.02	5.968	6	1.183	PS92-track
2015-05-23 23:53:00	70.021	6.01	6	0.853	PS92-track
2015-05-23 23:55:00	70.021	6.01	6	0.953	PS92-track
2015-05-23 23:58:00	70.022	6.037	6	0.82	PS92-track
2015-05-24 00:01:00	70.023	6.077	6	0.766	PS92-track
2015-05-24 00:03:00	70.023	6.077	6	1.166	PS92-track
2015-05-24 00:06:00	70.024	6.106	6	1.119	PS92-track
2015-05-24 00:08:00	70.025	6.145	6	1.42	PS92-track
2015-05-24 00:11:00	70.025	6.145	6	1.199	PS92-track
2015-05-24 00:14:00	70.026	6.186	6	1.064	PS92-track
2015-05-24 00:16:00	70.026	6.186	6	0.967	PS92-track
2015-05-24 00:19:00	70.027	6.215	6	1.171	PS92-track
2015-05-24 00:22:00	70.028	6.243	6	1.033	PS92-track
2015-05-24 00:24:00	70.029	6.286	6	0.933	PS92-track
2015-05-24 00:27:00	70.029	6.286	6	0.903	PS92-track
2015-05-24 00:29:00	70.03	6.319	6	0.774	PS92-track
2015-05-24 00:32:00	70.03	6.319	6	0.962	PS92-track
2015-05-24 00:35:00	70.031	6.361	6	1.097	PS92-track
2015-05-24 00:37:00	70.031	6.361	6	1.093	PS92-track
2015-05-24 00:40:00	70.032	6.386	6	0.952	PS92-track
2015-05-24 00:42:00	70.033	6.416	6	0.958	PS92-track
2015-05-24 00:45:00	70.033	6.416	6	1.055	PS92-track
2015-05-24 00:48:00	70.034	6.453	6	0.99	PS92-track
2015-05-24 00:50:00	70.035	6.493	6	0.8	PS92-track
2015-05-24 00:53:00	70.035	6.493	6	0.834	PS92-track
2015-05-24 00:55:00	70.036	6.524	6	0.945	PS92-track
2015-05-24 00:58:00	70.036	6.524	6	0.892	PS92-track
2015-05-24 01:01:00	70.037	6.563	6	0.79	PS92-track
2015-05-24 01:03:00	70.037	6.563	6	1.016	PS92-track
2015-05-24 01:06:00	70.038	6.598	6	0.961	PS92-track
2015-05-24 01:08:00	70.039	6.631	6	0.848	PS92-track
2015-05-24 01:11:00	70.039	6.631	6	1.346	PS92-track
2015-05-24 01:14:00	70.04	6.668	6	0.905	PS92-track
2015-05-24 01:16:00	70.04	6.668	6	0.869	PS92-track
2015-05-24 01:19:00	70.041	6.693	6	0.728	PS92-track
2015-05-24 01:21:00	70.042	6.737	6	0.642	PS92-track
2015-05-24 01:24:00	70.042	6.737	6	1.038	PS92-track
2015-05-24 01:27:00	70.043	6.764	6	0.602	PS92-track
2015-05-24 01:29:00	70.043	6.764	6	0.952	PS92-track
2015-05-24 01:32:00	70.044	6.8	6	1.184	PS92-track
2015-05-24 01:34:00	70.044	6.8	6	1.048	PS92-track
2015-05-24 01:37:00	70.045	6.835	6	0.954	PS92-track
2015-05-24 01:40:00	70.046	6.868	6	0.985	PS92-track
2015-05-24 01:42:00	70.046	6.868	6	0.794	PS92-track
2015-05-24 01:45:00	70.047	6.909	6	1.015	PS92-track
2015-05-24 01:48:00	70.047	6.909	6	0.761	PS92-track
2015-05-24 01:50:00	70.048	6.945	6	0.655	PS92-track
2015-05-24 01:53:00	70.048	6.945	6	0.97	PS92-track
2015-05-24 01:55:00	70.049	6.973	6	0.95	PS92-track
2015-05-24 01:58:00	70.05	7.017	6	0.699	PS92-track
2015-05-24 02:01:00	70.05	7.017	6	0.861	PS92-track
2015-05-24 02:03:00	70.051	7.044	6	1.209	PS92-track
2015-05-24 02:06:00	70.051	7.044	6	0.934	PS92-track
2015-05-24 02:08:00	70.052	7.086	6	1.143	PS92-track
2015-05-24 02:11:00	70.053	7.116	6	1.028	PS92-track
2015-05-24 02:14:00	70.053	7.116	6	1.384	PS92-track
2015-05-24 02:16:00	70.054	7.146	6	1.388	PS92-track
2015-05-24 02:19:00	70.055	7.182	6	0.981	PS92-track
2015-05-24 02:21:00	70.055	7.182	6	1.058	PS92-track
2015-05-24 02:24:00	70.056	7.217	6	1.222	PS92-track
2015-05-24 02:27:00	70.056	7.217	6	0.956	PS92-track
2015-05-24 02:29:00	70.057	7.25	6	0.97	PS92-track
2015-05-24 02:32:00	70.058	7.283	6	0.943	PS92-track
2015-05-24 02:34:00	70.058	7.283	6	1.147	PS92-track
2015-05-24 02:37:00	70.059	7.323	6	0.957	PS92-track
2015-05-24 02:40:00	70.059	7.323	6	1.058	PS92-track
2015-05-24 02:42:00	70.06	7.36	6	1.092	PS92-track
2015-05-24 02:45:00	70.061	7.397	6	1.238	PS92-track
2015-05-24 02:47:00	70.061	7.397	6	1.257	PS92-track
2015-05-24 02:50:00	70.062	7.426	6	0.881	PS92-track
2015-05-24 02:53:00	70.063	7.463	6	1.272	PS92-track
2015-05-24 02:55:00	70.063	7.463	6	0.842	PS92-track
2015-05-24 02:58:00	70.064	7.499	6	0.966	PS92-track
2015-05-24 03:00:00	70.064	7.499	6	1.4	PS92-track
2015-05-24 03:03:00	70.065	7.532	6	1.169	PS92-track
2015-05-24 03:06:00	70.066	7.557	6	0.9	PS92-track
2015-05-24 03:08:00	70.067	7.601	6	0.945	PS92-track
2015-05-24 03:11:00	70.067	7.601	6	0.84	PS92-track
2015-05-24 03:14:00	70.067	7.601	6	1.027	PS92-track
2015-05-24 03:16:00	70.068	7.637	6	0.689	PS92-track
2015-05-24 03:19:00	70.069	7.672	6	0.739	PS92-track
2015-05-24 03:21:00	70.069	7.672	6	1.273	PS92-track
2015-05-24 03:24:00	70.07	7.701	6	0.929	PS92-track
2015-05-24 03:27:00	70.07	7.701	6	0.824	PS92-track
2015-05-24 03:29:00	70.071	7.741	6	0.605	PS92-track
2015-05-24 03:32:00	70.072	7.767	6	1.164	PS92-track
2015-05-24 03:34:00	70.072	7.767	6	1.148	PS92-track
2015-05-24 03:37:00	70.073	7.811	6	0.674	PS92-track
2015-05-24 03:40:00	70.073	7.811	6	0.664	PS92-track
2015-05-24 03:42:00	70.074	7.839	6	0.756	PS92-track
2015-05-24 03:45:00	70.075	7.879	6	0.771	PS92-track
2015-05-24 03:47:00	70.075	7.879	6	0.895	PS92-track
2015-05-24 03:50:00	70.076	7.911	6	0.804	PS92-track
2015-05-24 03:53:00	70.077	7.941	6	0.989	PS92-track
2015-05-24 03:55:00	70.077	7.941	6	1.038	PS92-track
2015-05-24 03:58:00	70.078	7.978	6	1.056	PS92-track
2015-05-24 04:00:00	70.078	7.978	6	1.012	PS92-track
2015-05-24 04:03:00	70.079	8.013	6	1.108	PS92-track
2015-05-24 04:06:00	70.08	8.046	6	0.912	PS92-track
2015-05-24 04:08:00	70.08	8.046	6	1.217	PS92-track
2015-05-24 04:11:00	70.081	8.08	6	1.119	PS92-track
2015-05-24 04:13:00	70.082	8.112	6	1.471	PS92-track
2015-05-24 04:16:00	70.082	8.112	6	1.064	PS92-track
2015-05-24 04:19:00	70.083	8.15	6	1.081	PS92-track
2015-05-24 04:21:00	70.083	8.15	6	1.084	PS92-track
2015-05-24 04:24:00	70.084	8.193	6	1.56	PS92-track
2015-05-24 04:26:00	70.084	8.193	6	1.314	PS92-track
2015-05-24 04:29:00	70.085	8.226	6	0.932	PS92-track
2015-05-24 04:32:00	70.085	8.226	6	1.113	PS92-track
2015-05-24 04:34:00	70.086	8.256	6	1.272	PS92-track
2015-05-24 04:37:00	70.087	8.291	6	1.084	PS92-track
2015-05-24 04:40:00	70.087	8.291	6	1.02	PS92-track
2015-05-24 04:42:00	70.088	8.329	6	0.815	PS92-track
2015-05-24 04:45:00	70.088	8.329	6	0.98	PS92-track
2015-05-24 04:47:00	70.089	8.368	6	1.152	PS92-track
2015-05-24 04:50:00	70.089	8.368	6	1.32	PS92-track
2015-05-24 04:53:00	70.09	8.397	6	1.344	PS92-track
2015-05-24 04:55:00	70.091	8.43	6	1.322	PS92-track
2015-05-24 04:58:00	70.092	8.46	6	1.204	PS92-track
2015-05-24 05:00:00	70.092	8.46	6	0.746	PS92-track
2015-05-24 05:03:00	70.093	8.505	6	1.092	PS92-track
2015-05-24 05:06:00	70.093	8.505	6	0.739	PS92-track
2015-05-24 05:08:00	70.094	8.541	6	1.164	PS92-track
2015-05-24 05:11:00	70.095	8.571	6	1.363	PS92-track
2015-05-24 05:13:00	70.095	8.571	6	0.795	PS92-track
2015-05-24 05:16:00	70.096	8.602	6	1.157	PS92-track
2015-05-24 05:19:00	70.097	8.638	6	0.948	PS92-track
2015-05-24 05:21:00	70.097	8.638	6	1.079	PS92-track
2015-05-24 05:24:00	70.098	8.678	6	1.189	PS92-track
2015-05-24 05:26:00	70.098	8.678	6	0.878	PS92-track
2015-05-24 05:29:00	70.099	8.706	6	1.169	PS92-track
2015-05-24 05:32:00	70.1	8.748	6	1.422	PS92-track
2015-05-24 05:34:00	70.1	8.748	6	1.232	PS92-track
2015-05-24 05:37:00	70.101	8.785	6	0.914	PS92-track
2015-05-24 05:39:00	70.101	8.785	6	1.192	PS92-track
2015-05-24 05:42:00	70.102	8.816	6	1.029	PS92-track
2015-05-24 05:45:00	70.103	8.843	6	0.731	PS92-track
2015-05-24 05:47:00	70.103	8.843	6	1.055	PS92-track
2015-05-24 05:50:00	70.104	8.888	6	1.09	PS92-track
2015-05-24 05:52:00	70.104	8.888	6	1.063	PS92-track
2015-05-24 05:55:00	70.105	8.918	6	0.892	PS92-track
2015-05-24 05:58:00	70.106	8.949	6	1.087	PS92-track
2015-05-24 06:00:00	70.106	8.949	6	1.29	PS92-track
2015-05-24 06:03:00	70.107	8.99	6	1.11	PS92-track
2015-05-24 06:06:00	70.107	8.99	6	0.916	PS92-track
2015-05-24 06:08:00	70.108	9.018	6	1.077	PS92-track
2015-05-24 06:11:00	70.109	9.055	6	1.096	PS92-track
2015-05-24 06:13:00	70.109	9.055	6	1.201	PS92-track
2015-05-24 06:16:00	70.11	9.087	6	1.265	PS92-track
2015-05-24 06:19:00	70.111	9.122	6	1.225	PS92-track
2015-05-24 06:21:00	70.111	9.122	6	0.794	PS92-track
2015-05-24 06:24:00	70.112	9.154	6	0.923	PS92-track
2015-05-24 06:26:00	70.113	9.193	6	1.194	PS92-track
2015-05-24 06:29:00	70.113	9.193	6	1.308	PS92-track
2015-05-24 06:32:00	70.114	9.229	6	1.067	PS92-track
2015-05-24 06:34:00	70.114	9.229	6	1.145	PS92-track
2015-05-24 06:37:00	70.115	9.269	6	1.084	PS92-track
2015-05-24 06:39:00	70.115	9.269	6	1.216	PS92-track
2015-05-24 06:42:00	70.116	9.3	6	1.197	PS92-track
2015-05-24 06:45:00	70.117	9.329	6	1.281	PS92-track
2015-05-24 06:47:00	70.117	9.329	6	1.431	PS92-track
2015-05-24 06:50:00	70.118	9.374	6	1.334	PS92-track
2015-05-24 06:52:00	70.118	9.374	6	1.516	PS92-track
2015-05-24 06:55:00	70.119	9.409	6	1.4	PS92-track
2015-05-24 06:58:00	70.119	9.409	6	1.406	PS92-track
2015-05-24 07:00:00	70.12	9.437	6	1.077	PS92-track
2015-05-24 07:03:00	70.121	9.471	6	1.607	PS92-track
2015-05-24 07:05:00	70.121	9.471	6	1.04	PS92-track
2015-05-24 07:08:00	70.122	9.513	6	1.112	PS92-track
2015-05-24 07:11:00	70.122	9.513	6	1.109	PS92-track
2015-05-24 07:13:00	70.123	9.544	6	1.088	PS92-track
2015-05-24 07:16:00	70.124	9.573	6	1.038	PS92-track
2015-05-24 07:18:00	70.124	9.573	6	1.02	PS92-track
2015-05-24 07:21:00	70.125	9.607	6	0.879	PS92-track
2015-05-24 07:24:00	70.126	9.647	6	1.141	PS92-track
2015-05-24 07:26:00	70.126	9.647	6	1.209	PS92-track
2015-05-24 07:29:00	70.127	9.686	6	0.977	PS92-track
2015-05-24 07:32:00	70.127	9.686	6	0.999	PS92-track
2015-05-24 07:34:00	70.128	9.715	6	0.846	PS92-track
2015-05-24 07:37:00	70.129	9.748	6	0.887	PS92-track
2015-05-24 07:39:00	70.129	9.748	6	1.257	PS92-track
2015-05-24 07:42:00	70.13	9.79	6	1.242	PS92-track
2015-05-24 07:45:00	70.13	9.79	6	0.926	PS92-track
2015-05-24 07:47:00	70.131	9.819	6	0.954	PS92-track
2015-05-24 07:50:00	70.132	9.862	6	1.351	PS92-track
2015-05-24 07:52:00	70.132	9.862	6	1.343	PS92-track
2015-05-24 07:55:00	70.133	9.89	6	1.188	PS92-track
2015-05-24 07:58:00	70.134	9.927	6	1.211	PS92-track
2015-05-24 08:00:00	70.134	9.927	6	1.175	PS92-track
2015-05-24 08:03:00	70.135	9.965	6	0.879	PS92-track
2015-05-24 08:05:00	70.135	9.965	6	1.092	PS92-track
2015-05-24 08:08:00	70.136	9.997	6	1.2	PS92-track
2015-05-24 08:11:00	70.137	10.034	6	1.217	PS92-track
2015-05-24 08:13:00	70.137	10.034	6	1.051	PS92-track
2015-05-24 08:16:00	70.138	10.068	6	1.083	PS92-track
2015-05-24 08:18:00	70.139	10.102	6	1.151	PS92-track
2015-05-24 08:21:00	70.139	10.102	6	1.064	PS92-track
2015-05-24 08:24:00	70.14	10.131	6	1.148	PS92-track
2015-05-24 08:26:00	70.141	10.169	6	1.361	PS92-track
2015-05-24 08:29:00	70.141	10.169	6	1.127	PS92-track
2015-05-24 08:31:00	70.142	10.2	6	1.007	PS92-track
2015-05-24 08:34:00	70.143	10.242	6	1.378	PS92-track
2015-05-24 08:37:00	70.143	10.242	6	1.237	PS92-track
2015-05-24 08:39:00	70.144	10.271	6	1.177	PS92-track
2015-05-24 08:42:00	70.145	10.314	6	1.201	PS92-track
2015-05-24 08:44:00	70.145	10.314	6	0.936	PS92-track
2015-05-24 08:47:00	70.146	10.345	6	1.423	PS92-track
2015-05-24 08:50:00	70.146	10.345	6	1.163	PS92-track
2015-05-24 08:52:00	70.147	10.374	6	1.731	PS92-track
2015-05-24 08:55:00	70.148	10.418	6	1.441	PS92-track
2015-05-24 08:58:00	70.148	10.418	6	1.26	PS92-track
2015-05-24 09:00:00	70.149	10.448	6	1.456	PS92-track
2015-05-24 09:03:00	70.15	10.478	6	1.294	PS92-track
2015-05-24 09:05:00	70.15	10.478	6	1.232	PS92-track
2015-05-24 09:08:00	70.151	10.515	6	1.423	PS92-track
2015-05-24 09:11:00	70.152	10.553	6	1.734	PS92-track
2015-05-24 09:13:00	70.152	10.553	6	1.387	PS92-track
2015-05-24 09:16:00	70.153	10.583	6	1.687	PS92-track
2015-05-24 09:18:00	70.154	10.613	6	1.539	PS92-track
2015-05-24 09:21:00	70.155	10.661	6	1.509	PS92-track
2015-05-24 09:24:00	70.155	10.661	6	1.326	PS92-track
2015-05-24 09:26:00	70.156	10.691	6	1.658	PS92-track
2015-05-24 09:29:00	70.156	10.691	6	1.221	PS92-track
2015-05-24 09:31:00	70.157	10.719	6	1.249	PS92-track
2015-05-24 09:34:00	70.158	10.754	6	1.307	PS92-track
2015-05-24 09:37:00	70.159	10.799	6	1.531	PS92-track
2015-05-24 09:39:00	70.159	10.799	6	1.309	PS92-track
2015-05-24 09:42:00	70.16	10.83	6	1.324	PS92-track
2015-05-24 09:44:00	70.16	10.83	6	1.399	PS92-track
2015-05-24 09:47:00	70.161	10.866	6	1.274	PS92-track
2015-05-24 09:50:00	70.162	10.902	6	1.423	PS92-track
2015-05-24 09:52:00	70.162	10.902	6	1.189	PS92-track
2015-05-24 09:55:00	70.163	10.933	6	1.542	PS92-track
2015-05-24 09:57:00	70.164	10.962	6	1.357	PS92-track
2015-05-24 10:00:00	70.165	10.998	6	0.865	PS92-track
2015-05-24 10:03:00	70.165	10.998	6	0.851	PS92-track
2015-05-24 10:05:00	70.166	11.032	6	1.312	PS92-track
2015-05-24 10:08:00	70.167	11.077	6	1.278	PS92-track
2015-05-24 10:10:00	70.167	11.077	6	1.09	PS92-track
2015-05-24 10:13:00	70.168	11.103	6	1.472	PS92-track
2015-05-24 10:16:00	70.169	11.148	6	1.226	PS92-track
2015-05-24 10:18:00	70.169	11.148	6	1.588	PS92-track
2015-05-24 10:21:00	70.17	11.176	6	1.383	PS92-track
2015-05-24 10:24:00	70.171	11.209	6	1.773	PS92-track
2015-05-24 10:26:00	70.171	11.209	6	1.501	PS92-track
2015-05-24 10:29:00	70.172	11.25	6	1.541	PS92-track
2015-05-24 10:31:00	70.173	11.279	6	1.452	PS92-track
2015-05-24 10:34:00	70.174	11.315	6	1.008	PS92-track
2015-05-24 10:37:00	70.174	11.315	6	1.234	PS92-track
2015-05-24 10:39:00	70.175	11.354	6	1.212	PS92-track
2015-05-24 10:42:00	70.175	11.354	6	1.271	PS92-track
2015-05-24 10:44:00	70.176	11.382	6	1.439	PS92-track
2015-05-24 10:47:00	70.177	11.421	6	1.341	PS92-track
2015-05-24 10:50:00	70.178	11.454	6	1.32	PS92-track
2015-05-24 10:52:00	70.178	11.454	6	1.563	PS92-track
2015-05-24 10:55:00	70.179	11.491	6	1.69	PS92-track
2015-05-24 10:57:00	70.18	11.531	6	1.368	PS92-track
2015-05-24 11:00:00	70.18	11.531	6	1.314	PS92-track
2015-05-24 11:03:00	70.181	11.562	6	1.13	PS92-track
2015-05-24 11:05:00	70.182	11.6	6	1.399	PS92-track
2015-05-24 11:08:00	70.182	11.6	6	1.496	PS92-track
2015-05-24 11:10:00	70.183	11.63	6	0.97	PS92-track
2015-05-24 11:13:00	70.184	11.661	6	1.128	PS92-track
2015-05-24 11:16:00	70.185	11.698	6	1.384	PS92-track
2015-05-24 11:18:00	70.185	11.698	6	1.374	PS92-track
2015-05-24 11:21:00	70.186	11.728	6	1.278	PS92-track
2015-05-24 11:23:00	70.187	11.779	6	1.018	PS92-track
2015-05-24 11:26:00	70.187	11.779	6	1.662	PS92-track
2015-05-24 11:29:00	70.188	11.81	6	1.292	PS92-track
2015-05-24 11:31:00	70.189	11.839	6	1.164	PS92-track
2015-05-24 11:34:00	70.189	11.839	6	1.167	PS92-track
2015-05-24 11:36:00	70.19	11.877	6	1.518	PS92-track
2015-05-24 11:39:00	70.191	11.906	6	1.285	PS92-track
2015-05-24 11:42:00	70.192	11.939	6	1.301	PS92-track
2015-05-24 11:44:00	70.192	11.939	6	1.51	PS92-track
2015-05-24 11:47:00	70.193	11.975	6	1.917	PS92-track
2015-05-24 11:50:00	70.194	12.007	6	1.114	PS92-track
2015-05-24 11:52:00	70.194	12.007	6	1.348	PS92-track
2015-05-24 11:55:00	70.195	12.053	6	1.666	PS92-track
2015-05-24 11:57:00	70.195	12.053	6	1.33	PS92-track
2015-05-24 12:00:00	70.196	12.091	6	1.18	PS92-track
2015-05-24 12:03:00	70.197	12.116	6	1.199	PS92-track
2015-05-24 12:05:00	70.198	12.154	6	1.658	PS92-track
2015-05-24 12:08:00	70.198	12.154	6	1.28	PS92-track
2015-05-24 12:10:00	70.199	12.193	6	1.098	PS92-track
2015-05-24 12:13:00	70.2	12.223	6	0.995	PS92-track
2015-05-24 12:16:00	70.2	12.223	6	1.015	PS92-track
2015-05-24 12:18:00	70.201	12.254	6	1.446	PS92-track
2015-05-24 12:21:00	70.202	12.3	6	1.7	PS92-track
2015-05-24 12:23:00	70.202	12.3	6	1.405	PS92-track
2015-05-24 12:26:00	70.203	12.325	6	1.405	PS92-track
2015-05-24 12:29:00	70.204	12.36	6	1.305	PS92-track
2015-05-24 12:31:00	70.205	12.401	6	1.177	PS92-track
2015-05-24 12:34:00	70.205	12.401	6	1.634	PS92-track
2015-05-24 12:36:00	70.206	12.429	6	1.066	PS92-track
2015-05-24 12:39:00	70.207	12.465	6	1.392	PS92-track
2015-05-24 12:42:00	70.207	12.465	6	1.471	PS92-track
2015-05-24 12:44:00	70.208	12.499	6	1.014	PS92-track
2015-05-24 12:47:00	70.209	12.533	6	1.203	PS92-track
2015-05-24 12:49:00	70.21	12.575	6	1.232	PS92-track
2015-05-24 12:52:00	70.21	12.575	6	1.205	PS92-track
2015-05-24 12:55:00	70.211	12.603	6	1.003	PS92-track
2015-05-24 12:57:00	70.212	12.643	6	0.887	PS92-track
2015-05-24 13:00:00	70.212	12.643	6	1.055	PS92-track
2015-05-24 13:02:00	70.213	12.684	6	1.119	PS92-track
2015-05-24 13:05:00	70.213	12.684	6	1.103	PS92-track
2015-05-24 13:08:00	70.214	12.71	6	0.925	PS92-track
2015-05-24 13:10:00	70.215	12.742	6	1.073	PS92-track
2015-05-24 13:13:00	70.216	12.786	6	1.058	PS92-track
2015-05-24 13:15:00	70.216	12.786	6	1.338	PS92-track
2015-05-24 13:18:00	70.217	12.814	6	1.543	PS92-track
2015-05-24 13:21:00	70.218	12.849	6	1.547	PS92-track
2015-05-24 13:23:00	70.218	12.849	6	1.23	PS92-track
2015-05-24 13:26:00	70.219	12.887	6	1.231	PS92-track
2015-05-24 13:29:00	70.22	12.916	6	1.391	PS92-track
2015-05-24 13:31:00	70.22	12.916	6	1.493	PS92-track
2015-05-24 13:34:00	70.221	12.962	6	1.399	PS92-track
2015-05-24 13:36:00	70.221	12.962	6	1.848	PS92-track
2015-05-24 13:39:00	70.222	12.986	6	1.244	PS92-track
2015-05-24 13:42:00	70.223	13.03	6	1.425	PS92-track
2015-05-24 13:44:00	70.223	13.03	6	1.401	PS92-track
2015-05-24 13:47:00	70.224	13.055	6	1.082	PS92-track
2015-05-24 13:49:00	70.225	13.102	6	0.917	PS92-track
2015-05-24 13:52:00	70.225	13.102	6	1.264	PS92-track
2015-05-24 13:55:00	70.226	13.13	6	1.545	PS92-track
2015-05-24 13:57:00	70.226	13.13	6	1.6	PS92-track
2015-05-24 14:00:00	70.227	13.172	6	1.2	PS92-track
2015-05-24 14:02:00	70.227	13.172	6	1.51	PS92-track
2015-05-24 14:05:00	70.228	13.199	6	1.452	PS92-track
2015-05-24 14:08:00	70.229	13.241	6	1.413	PS92-track
2015-05-24 14:10:00	70.229	13.241	6	1.623	PS92-track
2015-05-24 14:13:00	70.23	13.262	6	1.136	PS92-track
2015-05-24 14:15:00	70.231	13.316	6	1.118	PS92-track
2015-05-24 14:18:00	70.231	13.316	6	1.525	PS92-track
2015-05-24 14:21:00	70.232	13.337	6	1.196	PS92-track
2015-05-24 14:23:00	70.233	13.373	6	1.181	PS92-track
2015-05-24 14:26:00	70.233	13.373	6	1.403	PS92-track
2015-05-24 14:28:00	70.234	13.415	6	1.448	PS92-track
2015-05-24 14:31:00	70.234	13.415	6	1.567	PS92-track
2015-05-24 14:34:00	70.235	13.44	6	1.434	PS92-track
2015-05-24 14:36:00	70.236	13.474	6	1.682	PS92-track
2015-05-24 14:39:00	70.236	13.474	6	1.49	PS92-track
2015-05-24 14:41:00	70.237	13.515	6	1.496	PS92-track
2015-05-24 14:44:00	70.237	13.515	6	1.377	PS92-track
2015-05-24 14:47:00	70.238	13.546	6	1.53	PS92-track
2015-05-24 14:49:00	70.239	13.587	6	1.769	PS92-track
2015-05-24 14:52:00	70.239	13.587	6	1.997	PS92-track
2015-05-24 14:55:00	70.24	13.618	6	1.767	PS92-track
2015-05-24 14:57:00	70.241	13.651	6	1.577	PS92-track
2015-05-24 15:00:00	70.241	13.651	6	1.35	PS92-track
2015-05-24 15:02:00	70.242	13.689	6	1.778	PS92-track
2015-05-24 15:05:00	70.242	13.689	6	1.399	PS92-track
2015-05-24 15:08:00	70.243	13.721	6	1.876	PS92-track
2015-05-24 15:10:00	70.244	13.753	6	1.193	PS92-track
2015-05-24 15:13:00	70.244	13.753	6	1.676	PS92-track
2015-05-24 15:15:00	70.245	13.801	6	1.334	PS92-track
2015-05-24 15:18:00	70.245	13.801	6	1.62	PS92-track
2015-05-24 15:21:00	70.246	13.827	6	1.843	PS92-track
2015-05-24 15:23:00	70.247	13.861	6	1.764	PS92-track
2015-05-24 15:26:00	70.247	13.861	6	1.84	PS92-track
2015-05-24 15:28:00	70.248	13.897	6	1.584	PS92-track
2015-05-24 15:31:00	70.249	13.933	6	1.532	PS92-track
2015-05-24 15:34:00	70.249	13.933	6	2.034	PS92-track
2015-05-24 15:36:00	70.25	13.963	6	1.755	PS92-track
2015-05-24 15:39:00	70.25	13.963	6	1.331	PS92-track
2015-05-24 15:41:00	70.251	14.011	6	1.305	PS92-track
2015-05-24 15:44:00	70.251	14.011	6	1.445	PS92-track
2015-05-24 15:47:00	70.253	14.029	6	1.346	PS92-track
2015-05-24 15:49:00	70.257	14.043	6	1.382	PS92-track
2015-05-24 15:52:00	70.265	14.046	6	1.569	PS92-track
2015-05-24 15:54:00	70.272	14.035	6	1.419	PS92-track
2015-05-24 15:57:00	70.279	14.024	6	1.815	PS92-track
2015-05-24 16:00:00	70.286	14.012	6	1.119	PS92-track
2015-05-24 16:02:00	70.293	14.007	6	1.286	PS92-track
2015-05-24 16:05:00	70.301	14.003	6	1.382	PS92-track
2015-05-24 16:07:00	70.309	13.998	6	1.538	PS92-track
2015-05-24 16:10:00	70.317	13.993	6	1.778	PS92-track
2015-05-24 16:13:00	70.325	13.989	6	1.279	PS92-track
2015-05-24 16:15:00	70.332	13.985	6	1.435	PS92-track
2015-05-24 16:18:00	70.34	13.981	6	1.459	PS92-track
2015-05-24 16:21:00	70.348	13.977	6	1.323	PS92-track
2015-05-24 16:23:00	70.356	13.973	6	1.507	PS92-track
2015-05-24 16:26:00	70.363	13.968	6	1.556	PS92-track
2015-05-24 16:28:00	70.371	13.964	6	1.525	PS92-track
2015-05-24 16:31:00	70.379	13.96	6	1.949	PS92-track
2015-05-24 16:34:00	70.386	13.957	6	1.286	PS92-track
2015-05-24 16:36:00	70.394	13.953	6	1.55	PS92-track
